,bathrooms,bedrooms,fee,has_photo,pets_allowed,square_feet,latitude,longitude,log_price,amenity_segment
2593,2.0,2.0,No,Thumbnail,Cats,1100,43.0531,-87.9659,7.0326242610280065,Family_Oriented
2594,1.0,1.0,No,Thumbnail,Both,780,40.0329,-83.1377,6.744059186311348,Basic_Parking
2595,1.0,2.0,No,Thumbnail,Both,350,40.1119,-82.9128,6.79794041297493,Family_Oriented
2597,1.0,2.0,No,Thumbnail,Both,534,45.4305,-122.7798,7.133295954896068,Basic_Parking
2598,1.0,1.0,No,Thumbnail,Both,426,45.5091,-122.6449,7.16703787691222,Family_Oriented
2599,1.0,1.0,No,Thumbnail,Both,905,38.8647,-94.8283,6.957497370876951,Family_Oriented
2600,1.0,1.0,No,Thumbnail,Both,691,39.0744,-94.5521,6.894670039433482,Basic_Parking
2601,1.0,3.0,No,Thumbnail,Both,564,35.471,-97.5299,6.274762021241939,Lifestyle_Recreation
2602,1.0,1.0,No,Thumbnail,Both,600,41.5844,-93.6594,6.566672429803241,Family_Oriented
2603,1.0,2.0,No,Thumbnail,Both,900,61.1723,-149.8414,7.00397413672268,Low_Amenity
2604,1.0,1.0,No,Thumbnail,Both,600,61.1723,-149.8414,6.90875477931522,Low_Amenity
2605,1.0,1.0,No,Thumbnail,Both,826,26.1806,-81.7257,7.170888478512505,Family_Oriented
2607,1.0,1.0,No,Thumbnail,Both,680,32.8212,-96.7853,6.893656354602635,Family_Oriented
2608,1.0,1.0,No,Thumbnail,Both,700,30.0532,-95.2033,6.807934943699926,Family_Oriented
2609,1.0,1.0,No,Thumbnail,Both,586,33.7848,-84.3922,7.103322062526113,Basic_Parking
2610,1.0,1.0,No,Thumbnail,Both,770,34.1216,-84.515,7.148345743900068,Low_Amenity
2611,1.0,1.0,No,Thumbnail,Both,754,42.6484,-71.1615,7.68017564043659,Family_Oriented
2612,1.0,0.0,No,Thumbnail,Both,258,37.7599,-122.4379,7.59890045687141,Basic_Parking
2613,1.0,1.0,No,Thumbnail,Cats,700,47.7921,-122.3045,7.197435354096591,Lifestyle_Recreation
2614,1.0,1.0,No,Thumbnail,Both,561,32.0057,-102.1036,6.898714534329988,Family_Oriented
2616,1.0,2.0,No,Thumbnail,Both,546,38.8115,-77.1257,7.183111701743281,Family_Oriented
2617,1.0,1.0,No,Thumbnail,Both,734,33.0476,-96.7467,6.946975992135418,Family_Oriented
2618,1.0,3.0,No,Thumbnail,Both,474,33.6047,-112.2456,6.8679744089702925,Basic_Parking
2621,1.0,1.0,No,Thumbnail,Both,818,29.5416,-95.1405,7.072421900537371,Family_Oriented
2624,2.0,5.0,No,Thumbnail,Both,2986,32.5879,-97.3702,7.4821189235521155,Low_Amenity
2625,2.0,3.0,No,Thumbnail,Both,1486,39.0744,-94.5521,7.368339686311381,Family_Oriented
2628,1.0,1.0,No,Thumbnail,Both,756,29.7714,-95.4343,7.02197642307216,Family_Oriented
2629,1.0,1.0,No,Thumbnail,Both,643,29.8966,-95.6028,6.873163834212518,Family_Oriented
2631,1.0,1.0,No,Thumbnail,Both,708,29.7714,-95.4343,6.8658910748834385,Lifestyle_Recreation
2632,1.0,1.0,No,Thumbnail,Both,594,29.7714,-95.4343,6.601230118728877,Lifestyle_Recreation
2633,1.0,1.0,No,Thumbnail,Both,659,29.7714,-95.4343,7.163946684342547,Family_Oriented
2634,1.0,1.0,No,Thumbnail,Cats,654,29.7714,-95.4343,6.893656354602635,Higher_Amenities
2635,1.0,1.0,No,Thumbnail,Both,714,29.7714,-95.4343,6.745236349484363,Basic_Parking
2687,1.0,2.0,No,Thumbnail,Both,582,41.2318,-73.0586,7.4360278163518485,Basic_Parking
2695,2.0,2.0,No,Thumbnail,Both,1242,43.4468,-96.8378,7.0909098220799835,Basic_Parking
2701,2.0,3.0,No,Thumbnail,Both,1391,43.4468,-96.8378,7.208600337960199,Basic_Parking
2709,1.0,1.0,No,Thumbnail,Both,796,30.3054,-97.7497,7.4821189235521155,Basic_Parking
2710,1.0,1.0,No,Thumbnail,Both,870,34.0505,-81.0098,6.962243464266207,Basic_Parking
2719,1.0,2.0,No,Thumbnail,Both,700,41.8625,-87.6825,7.280008252884188,Family_Oriented
2724,2.0,3.0,No,Thumbnail,Both,1465,35.358,-94.3964,6.8308742346461795,Low_Amenity
2726,1.0,1.0,No,Thumbnail,Cats,850,42.4751,-83.2572,6.779921907472252,Basic_Parking
2727,1.0,1.0,No,Thumbnail,Both,834,29.4624,-98.5253,7.208600337960199,Basic_Parking
2728,2.0,2.0,No,Thumbnail,Both,875,26.1596,-97.989,6.516193076042964,Basic_Parking
2730,1.0,2.0,No,Thumbnail,Both,1100,33.5178,-112.0848,7.310550158534422,Basic_Parking
2731,5.0,5.0,No,Thumbnail,Both,5700,28.1253,-82.4468,8.839421607620602,Lifestyle_Recreation
2733,2.0,2.0,No,Thumbnail,Both,1040,37.7904,-122.2151,8.101980731853192,Low_Amenity
2735,2.0,3.0,No,Thumbnail,Both,1182,36.1554,-115.1733,7.170888478512505,Low_Amenity
2736,1.0,2.0,No,Thumbnail,Both,720,44.0763,-103.2121,6.728628613084702,Basic_Parking
2737,4.0,5.0,No,Thumbnail,Both,2980,47.7046,-122.1989,8.294049640102028,Low_Amenity
2741,1.0,2.0,No,Thumbnail,Both,450,43.0724,-89.4003,7.111512116496157,Family_Oriented
2743,1.0,3.0,No,Thumbnail,Both,700,43.0724,-89.4003,7.3752557780097545,Basic_Parking
2745,1.0,0.0,No,Thumbnail,Both,425,38.9118,-77.0132,7.359467638255621,Basic_Parking
2746,2.0,2.0,No,Thumbnail,Both,888,47.5259,-122.2857,7.53689712956617,Family_Oriented
2748,2.0,3.0,No,Thumbnail,Both,1459,27.7164,-82.4294,7.262628600974241,Low_Amenity
2749,2.0,3.0,No,Thumbnail,Both,1268,27.9275,-82.2984,7.2078598714324755,Low_Amenity
2751,1.0,1.0,No,Thumbnail,Both,609,37.7599,-122.4379,8.341886969516187,Low_Amenity
2755,1.0,1.0,No,Thumbnail,Both,647,37.7599,-122.4379,8.293049139768444,Basic_Parking
2756,1.0,1.0,No,Thumbnail,Both,722,35.9695,-83.981,6.646390514847729,Family_Oriented
2761,1.0,2.0,No,Thumbnail,Both,946,41.5927,-93.6276,6.903747257584598,Family_Oriented
2762,1.0,1.0,No,Thumbnail,Both,594,41.5486,-90.5922,6.501289670540389,Basic_Parking
2763,1.0,2.0,No,Thumbnail,Both,860,37.7599,-122.4379,8.454466361507933,Low_Amenity
2765,1.0,1.0,No,Thumbnail,Both,441,37.7599,-122.4379,7.935945103353701,Low_Amenity
2767,1.0,2.0,No,Thumbnail,Both,696,43.2129,-77.926,7.377133712833954,Family_Oriented
2768,2.0,2.0,No,Thumbnail,Both,976,41.5927,-93.6276,6.752270376141742,Family_Oriented
2769,1.0,1.0,No,Thumbnail,Both,850,41.5835,-93.7597,6.594413459749778,Family_Oriented
2771,1.0,3.0,No,Thumbnail,Cats,502,39.1471,-86.5136,6.856461984594587,Family_Oriented
2773,2.0,2.0,No,Thumbnail,Both,1087,36.0785,-94.1531,7.346655163176539,Family_Oriented
2774,1.0,2.0,No,Thumbnail,Both,770,36.3267,-94.0643,6.664409020350408,Family_Oriented
2776,1.0,1.0,No,Thumbnail,Both,596,37.1892,-93.2908,6.68586094706836,Family_Oriented
2777,1.0,1.0,No,Thumbnail,Both,702,37.1892,-93.2908,6.85751406254539,Family_Oriented
2778,1.0,0.0,No,Thumbnail,Both,460,61.1723,-149.8414,6.704414354964107,Low_Amenity
2779,2.0,1.0,No,Thumbnail,Both,735,37.2312,-80.4159,7.026426808699636,Family_Oriented
2780,1.0,1.0,No,Thumbnail,Cats,368,43.2932,-86.2829,6.274762021241939,Basic_Parking
2781,1.0,2.0,No,Thumbnail,Both,750,42.4869,-92.3426,6.55250788703459,Basic_Parking
2783,1.0,1.0,No,Thumbnail,Both,500,32.5975,-85.4777,6.792344427470809,Lifestyle_Recreation
2784,1.0,1.0,No,Thumbnail,Both,767,41.7068,-86.4812,6.456769655572163,Family_Oriented
2788,1.0,1.0,No,Thumbnail,Both,670,32.8212,-96.7853,6.530877627725885,Family_Oriented
2791,4.0,4.0,No,Thumbnail,Both,1884,40.4969,-86.9659,7.313886831633462,Basic_Parking
2794,2.0,2.0,No,Thumbnail,Both,1016,40.4969,-86.9659,7.02197642307216,Family_Oriented
2798,1.0,1.0,No,Thumbnail,Both,540,40.4969,-86.9659,6.396929655216146,Basic_Parking
2800,1.0,2.0,No,Thumbnail,Both,1000,40.3613,-86.9005,6.728628613084702,Family_Oriented
2801,1.0,1.0,No,Thumbnail,Both,580,40.3613,-86.9005,6.455198563340122,Basic_Parking
2803,1.0,1.0,No,Thumbnail,Both,718,29.7714,-95.4343,6.516193076042964,Family_Oriented
2804,1.0,1.0,No,Thumbnail,Both,643,29.7714,-95.4343,6.3473892096560105,Family_Oriented
2806,2.0,4.0,No,Thumbnail,Both,2040,39.4846,-86.0525,7.2078598714324755,Low_Amenity
2807,2.0,3.0,No,Thumbnail,Both,1726,29.4624,-98.5253,7.1308988302963465,Low_Amenity
2808,2.0,3.0,No,Thumbnail,Both,1728,39.7953,-86.1387,7.170119543449628,Low_Amenity
2809,2.0,3.0,No,Thumbnail,Both,1566,34.0861,-81.1418,7.090076835776092,Lifestyle_Recreation
2810,1.0,1.0,No,Thumbnail,Both,696,40.722,-74.0644,8.016647877057803,Basic_Parking
2811,1.0,0.0,No,Thumbnail,Both,526,34.0372,-118.2972,7.664346632098617,Low_Amenity
2812,1.0,3.0,No,Thumbnail,Both,1150,42.0259,-93.6516,6.957497370876951,Basic_Parking
2813,1.0,1.0,No,Thumbnail,Both,915,33.8335,-112.1292,6.952728644624869,Basic_Parking
2814,1.0,1.0,No,Thumbnail,Both,747,39.0453,-77.0215,7.189922170745808,Family_Oriented
2815,1.0,1.0,No,Thumbnail,Both,380,32.2264,-110.9438,6.293419278846481,Family_Oriented
2816,3.0,4.0,No,Thumbnail,Both,2214,34.6464,-82.7686,6.066108090103747,Family_Oriented
2817,1.0,1.0,No,Thumbnail,Both,674,38.8562,-104.772,7.069874128458572,Lifestyle_Recreation
2818,1.0,1.0,No,Thumbnail,Both,767,41.5256,-86.277,6.679599185844383,Family_Oriented
2821,1.0,1.0,No,Thumbnail,Both,750,43.0531,-87.9659,6.862757913051401,Low_Amenity
2822,1.0,3.0,No,Thumbnail,Both,536,44.9776,-93.3594,7.2485040723706105,Family_Oriented
2826,1.0,1.0,No,Thumbnail,Both,660,39.736,-104.9819,7.204892510204673,Family_Oriented
2827,1.0,1.0,No,Thumbnail,Both,697,45.6558,-122.5888,6.994849985833071,Family_Oriented
2828,1.0,1.0,No,Thumbnail,Both,720,36.1554,-115.1733,6.894670039433482,Family_Oriented
2829,1.0,2.0,No,Thumbnail,Both,750,37.6836,-97.3369,6.311734809152915,Family_Oriented
2830,1.0,2.0,No,Thumbnail,Both,894,29.9142,-93.9383,6.893656354602635,Family_Oriented
2831,1.0,1.0,No,Thumbnail,Both,585,37.9906,-87.5563,6.302618975744905,Basic_Parking
2833,1.0,1.0,No,Thumbnail,Both,420,34.0372,-118.2972,7.135687347028144,Basic_Parking
2835,1.0,2.0,No,Thumbnail,Both,325,41.8625,-87.6825,6.802394763324311,Low_Amenity
2836,2.0,2.0,No,Thumbnail,Both,899,32.8212,-96.7853,7.21890970761906,Family_Oriented
2837,1.0,1.0,No,Thumbnail,Both,591,29.7714,-95.4343,6.985641817639208,Basic_Parking
2838,1.0,2.0,No,Thumbnail,Both,566,38.9118,-77.0132,7.3752557780097545,Family_Oriented
2840,1.0,1.0,No,Thumbnail,Both,613,28.0076,-82.4792,7.313220387090301,Basic_Parking
2841,1.0,1.0,No,Thumbnail,Both,647,33.7866,-84.1802,6.602587892189336,Family_Oriented
2842,1.0,1.0,No,Thumbnail,Both,761,42.3718,-71.1785,7.773173680482536,Family_Oriented
2843,2.0,2.0,No,Thumbnail,Both,1031,42.3402,-71.0488,8.281723990411392,Basic_Parking
2844,1.0,2.0,No,Thumbnail,Both,647,42.4194,-71.111,7.643003635560718,Basic_Parking
2845,1.0,1.0,No,Thumbnail,Both,781,33.6119,-117.3645,7.273092595999522,Lifestyle_Recreation
2846,1.0,1.0,No,Thumbnail,Both,708,33.9264,-117.2346,7.290292882446597,Basic_Parking
2847,1.0,2.0,No,Thumbnail,Both,431,47.7637,-122.118,7.333676395657684,Family_Oriented
2848,1.0,1.0,No,Thumbnail,Both,677,47.3002,-122.2168,7.103322062526113,Family_Oriented
2849,1.0,1.0,No,Thumbnail,Both,701,28.0076,-82.4792,7.392031567514591,Family_Oriented
2850,1.0,1.0,No,Thumbnail,Both,638,28.1406,-82.6046,7.013915474810528,Family_Oriented
2851,1.0,1.0,No,Thumbnail,Both,592,39.6828,-104.8078,6.9440872082295275,Family_Oriented
2852,1.0,1.0,No,Thumbnail,Both,530,31.8666,-102.3901,7.00850518208228,Family_Oriented
2853,1.0,1.0,No,Thumbnail,Both,750,40.1065,-85.6788,6.408528791059498,Family_Oriented
2856,1.0,1.0,No,Thumbnail,Both,690,32.5807,-97.138,7.123672785204607,Lifestyle_Recreation
2857,1.0,3.0,No,Thumbnail,Both,849,33.3898,-111.9272,7.078341579557671,Basic_Parking
2858,1.0,1.0,No,Thumbnail,Both,650,47.3851,-122.1882,7.265429723253953,Family_Oriented
2861,1.0,2.0,No,Thumbnail,Both,613,29.7714,-95.4343,7.0909098220799835,Family_Oriented
2862,2.0,3.0,No,Thumbnail,Both,1474,29.7398,-98.1021,7.27931883541462,Low_Amenity
2863,2.0,3.0,No,Thumbnail,Both,2800,33.81,-83.8894,7.297091005160418,Low_Amenity
2864,2.0,4.0,No,Thumbnail,Both,1706,32.5285,-97.3119,7.313220387090301,Low_Amenity
2865,2.0,3.0,No,Thumbnail,Both,1286,39.4846,-86.0525,6.956545443151569,Low_Amenity
2866,2.0,3.0,No,Thumbnail,Both,1182,35.2016,-80.8124,7.24422751560335,Low_Amenity
2867,3.0,4.0,No,Thumbnail,Both,2039,29.7714,-95.4343,7.424165281042028,Low_Amenity
2868,1.0,3.0,No,Thumbnail,Both,1338,29.7714,-95.4343,7.003065458786462,Low_Amenity
2869,1.0,1.0,No,Thumbnail,Cats,504,42.3739,-71.1155,7.919719760924575,Family_Oriented
2872,1.0,1.0,No,Thumbnail,Both,510,28.5163,-81.3644,7.122866658599083,Lifestyle_Recreation
2873,1.0,1.0,No,Thumbnail,Both,736,29.7528,-95.4976,7.004881989712859,Basic_Parking
2874,1.0,1.0,No,Thumbnail,Both,603,29.7714,-95.4343,6.82001636467413,Lifestyle_Recreation
2894,1.0,1.0,No,Thumbnail,Both,600,30.3054,-97.7497,7.208600337960199,Basic_Parking
2950,2.0,2.0,No,Thumbnail,Both,1255,31.7951,-106.3886,7.048386408721883,Basic_Parking
2953,1.0,1.0,No,Thumbnail,Both,578,29.4624,-98.5253,6.439350371100098,Basic_Parking
2955,1.0,1.0,No,Thumbnail,Both,650,27.7873,-82.6772,7.048386408721883,Basic_Parking
2985,1.0,2.0,No,Thumbnail,Both,580,29.4624,-98.5253,7.026426808699636,Basic_Parking
3011,1.0,1.0,No,Thumbnail,Both,675,34.7264,-92.348,6.678342114654332,Basic_Parking
3013,1.0,1.0,No,Thumbnail,Both,700,42.3882,-83.1122,7.824445930877619,Basic_Parking
3015,3.0,3.0,No,Thumbnail,Both,2000,37.3166,-122.0465,8.434028950155469,Lifestyle_Recreation
3016,2.0,2.0,No,Thumbnail,Both,1425,42.3882,-83.1122,7.824445930877619,Basic_Parking
3019,1.0,4.0,No,Thumbnail,Both,650,42.7242,-84.477,7.00397413672268,Family_Oriented
3024,1.0,1.0,No,Thumbnail,Both,527,29.7714,-95.4343,6.3818160174060985,Family_Oriented
3026,2.0,3.0,No,Thumbnail,Both,1176,28.0076,-82.4792,7.313220387090301,Low_Amenity
3027,1.0,2.0,No,Thumbnail,Both,465,38.7999,-77.1072,7.32052696227274,Family_Oriented
3029,1.0,1.0,No,Thumbnail,Both,602,42.328,-71.071,7.950149887652018,Family_Oriented
3030,1.0,1.0,No,Thumbnail,Both,748,37.9682,-122.0091,7.765569081097317,Basic_Parking
3039,1.0,2.0,No,Thumbnail,Both,1000,41.4399,-96.4932,6.660575149839686,Basic_Parking
3040,1.0,2.0,No,Thumbnail,Both,490,41.2562,-96.0404,6.68586094706836,Family_Oriented
3043,1.0,2.0,No,Thumbnail,Both,449,38.8094,-104.8448,6.710523109452428,Basic_Parking
3045,1.0,1.0,No,Thumbnail,Both,585,41.4648,-81.6794,6.957497370876951,Family_Oriented
3046,1.0,1.0,No,Thumbnail,Both,668,30.4266,-89.1051,6.46302945692067,Family_Oriented
3047,2.0,2.0,No,Thumbnail,Both,1000,34.0372,-118.2972,7.899524472032198,Family_Oriented
3052,2.0,2.0,No,Thumbnail,Both,1160,37.1892,-93.2908,7.698936199813447,Family_Oriented
3053,1.0,3.0,No,Thumbnail,Both,592,37.1892,-93.2908,6.61472560020376,Family_Oriented
3054,1.0,1.0,No,Thumbnail,Both,745,37.1892,-93.2908,6.516193076042964,Family_Oriented
3055,2.0,2.0,No,Thumbnail,Both,921,27.7332,-97.4058,7.266128779556451,Family_Oriented
3056,1.0,1.0,No,Thumbnail,Both,640,29.9142,-93.9383,6.582025138892826,Family_Oriented
3057,1.0,1.0,No,Thumbnail,Both,900,40.1755,-74.8464,6.883462586413092,Family_Oriented
3058,1.0,1.0,No,Thumbnail,Both,708,42.5859,-87.8552,7.02197642307216,Family_Oriented
3059,2.0,4.0,No,Thumbnail,Both,2426,34.1241,-84.0331,7.438383530044307,Low_Amenity
3060,1.0,1.0,No,Thumbnail,Both,680,38.9401,-92.3167,6.406879986069314,Family_Oriented
3061,1.0,1.0,No,Thumbnail,Both,818,29.157,-82.1514,6.866933284461882,Low_Amenity
3063,1.0,2.0,No,Thumbnail,Both,1251,44.2146,-88.4323,6.775366090936392,Low_Amenity
3067,2.0,3.0,No,Thumbnail,Both,1262,33.9258,-83.7495,7.090076835776092,Low_Amenity
3070,2.0,3.0,No,Thumbnail,Both,1822,39.7953,-86.1387,7.2078598714324755,Low_Amenity
3071,3.0,4.0,No,Thumbnail,Both,2224,39.9551,-85.7961,7.151485463904735,Low_Amenity
3072,2.0,3.0,No,Thumbnail,Both,2982,39.7953,-86.1387,7.346010209913293,Low_Amenity
3073,2.0,3.0,No,Thumbnail,Both,1247,34.119,-81.1962,7.047517221357296,Lifestyle_Recreation
3074,2.0,4.0,No,Thumbnail,Both,2448,33.9531,-81.2381,7.27931883541462,Low_Amenity
3076,2.0,1.0,No,Thumbnail,Both,969,33.5178,-112.0848,7.269616749608169,Lifestyle_Recreation
3077,1.0,1.0,No,Thumbnail,Both,830,43.0637,-88.1403,7.193685818395112,Family_Oriented
3078,1.0,1.0,No,Thumbnail,Both,673,43.0531,-87.9659,7.336285660021297,Family_Oriented
3080,1.0,2.0,No,Thumbnail,Dogs,609,45.2924,-93.4325,7.035268599281097,Family_Oriented
3081,1.0,2.0,No,Thumbnail,Both,492,44.9855,-93.3023,7.317212408359839,Low_Amenity
3083,1.0,1.0,No,Thumbnail,Both,730,45.4851,-122.8349,7.1693500166706,Basic_Parking
3085,1.0,1.0,No,Thumbnail,Both,722,28.5163,-81.3644,7.27655640271871,Lifestyle_Recreation
3086,1.0,1.0,No,Thumbnail,Both,735,36.0001,-86.7912,7.037905963447182,Lifestyle_Recreation
3087,1.0,1.0,No,Thumbnail,Both,542,43.6046,-116.2475,6.650279048587422,Basic_Parking
3088,1.0,1.0,No,Thumbnail,Both,800,38.0172,-84.4931,6.621405651764134,Family_Oriented
3089,1.0,2.0,No,Thumbnail,Both,350,61.1723,-149.8414,6.54534966033442,Low_Amenity
3090,2.0,2.0,No,Thumbnail,Both,943,30.1868,-93.1908,7.071573364211532,Family_Oriented
3091,1.0,1.0,No,Thumbnail,Both,575,41.8625,-87.6825,6.930494765951626,Basic_Parking
3092,1.0,1.0,No,Thumbnail,Both,525,32.8212,-96.7853,6.966024187106113,Family_Oriented
3094,1.0,1.0,No,Thumbnail,Both,661,29.7714,-95.4343,6.955592608396297,Family_Oriented
3095,1.0,1.0,No,Thumbnail,Both,644,38.6487,-77.3152,7.186144304522325,Lifestyle_Recreation
3097,1.0,2.0,No,Thumbnail,Both,568,38.8738,-77.1055,7.577633832602728,Basic_Parking
3099,1.0,1.0,No,Thumbnail,Both,510,25.8886,-80.1902,7.1284959456800365,Lifestyle_Recreation
3100,1.0,1.0,No,Thumbnail,Both,450,28.0076,-82.4792,7.2078598714324755,Basic_Parking
3101,1.0,2.0,No,Thumbnail,Both,517,28.5163,-81.3644,6.856461984594587,Family_Oriented
3102,1.0,1.0,No,Thumbnail,Both,750,33.8694,-84.5196,6.962243464266207,Lifestyle_Recreation
3103,1.0,0.0,No,Thumbnail,Both,385,37.7599,-122.4379,7.78155595923534,Low_Amenity
3104,1.0,1.0,No,Thumbnail,Both,700,47.3851,-122.1882,7.24422751560335,Family_Oriented
3105,1.0,1.0,No,Thumbnail,Both,655,34.0648,-84.0849,6.993932975223189,Family_Oriented
3106,1.0,1.0,No,Thumbnail,Both,750,31.8666,-102.3901,6.990256500493881,Family_Oriented
3108,1.0,1.0,No,Thumbnail,Both,306,39.5197,-119.8342,6.9985096422506015,Basic_Parking
3109,1.0,1.0,No,Thumbnail,Both,301,39.5197,-119.8342,7.086737934510577,Basic_Parking
3110,1.0,2.0,No,Thumbnail,Both,589,38.7368,-77.4203,7.136483208590247,Lifestyle_Recreation
3111,1.0,1.0,No,Thumbnail,Both,668,35.0657,-78.9436,6.975413927455952,Family_Oriented
3113,1.0,3.0,No,Thumbnail,Both,557,33.7848,-84.3922,7.466227556215481,Family_Oriented
3114,1.0,2.0,No,Thumbnail,Both,519,28.5163,-81.3644,6.917705609835305,Family_Oriented
3115,2.0,1.0,No,Thumbnail,Both,1234,36.1554,-115.1733,7.523481312573497,Family_Oriented
3117,1.0,1.0,No,Thumbnail,Both,809,29.7714,-95.4343,6.815639990074331,Basic_Parking
3119,2.0,3.0,No,Thumbnail,Both,1224,39.6093,-86.139,7.069874128458572,Low_Amenity
3120,2.0,4.0,No,Thumbnail,Both,1836,39.7953,-86.1387,7.24422751560335,Low_Amenity
3121,2.0,3.0,No,Thumbnail,Both,1176,35.4047,-80.6098,7.151485463904735,Low_Amenity
3122,2.0,3.0,No,Thumbnail,Both,1758,29.7898,-95.7613,7.280008252884188,Low_Amenity
3123,2.0,3.0,No,Thumbnail,Both,1254,29.7714,-95.4343,7.1308988302963465,Low_Amenity
3125,2.0,3.0,No,Thumbnail,Both,1359,32.7835,-96.6121,7.3777589082278725,Low_Amenity
3127,1.0,1.0,No,Thumbnail,Both,694,38.6274,-90.304,6.740519359606223,Family_Oriented
3128,1.0,1.0,No,Thumbnail,Both,600,29.717,-95.612,6.728628613084702,Family_Oriented
3130,1.0,1.0,No,Thumbnail,Both,628,29.7714,-95.4343,7.490529402060711,Basic_Parking
3131,1.0,1.0,No,Thumbnail,Both,750,29.7714,-95.4343,7.138866999945524,Basic_Parking
3132,1.0,1.0,No,Thumbnail,Both,873,29.7714,-95.4343,7.2305631534092925,Family_Oriented
3133,1.0,1.0,No,Thumbnail,Both,602,29.7714,-95.4343,6.660575149839686,Low_Amenity
3134,1.0,1.0,No,Thumbnail,Both,660,29.7714,-95.4343,7.177782416195197,Lifestyle_Recreation
3139,3.0,4.0,No,Thumbnail,Both,2178,43.5884,-96.5752,7.3783837129967145,Low_Amenity
3188,2.0,2.0,No,Thumbnail,Both,1060,43.4299,-96.6968,6.966967138613983,Low_Amenity
3242,1.0,1.0,No,Thumbnail,Both,828,30.3054,-97.7497,7.736743682453495,Basic_Parking
3244,1.0,1.0,No,Thumbnail,Both,881,30.3054,-97.7497,7.324489979348532,Basic_Parking
3256,2.0,3.0,No,Thumbnail,Both,2218,33.03,-116.8607,7.467942332285852,Low_Amenity
3258,3.0,4.0,No,Thumbnail,Both,2054,39.5981,-119.2317,7.438971592395862,Basic_Parking
3262,2.0,2.0,No,Thumbnail,Both,868,30.5118,-97.6873,7.047517221357296,Basic_Parking
3267,1.0,1.0,No,Thumbnail,Both,517,41.8625,-87.6825,7.1316985104669115,Basic_Parking
3270,2.0,3.0,No,Thumbnail,Both,1559,32.5807,-97.138,7.467942332285852,Basic_Parking
3273,2.0,2.0,No,Thumbnail,Both,1496,31.3256,-85.8446,6.85751406254539,Basic_Parking
3275,2.0,3.0,No,Thumbnail,Dogs,1200,26.19,-97.7023,6.90875477931522,Basic_Parking
3277,2.0,2.0,No,Thumbnail,Both,1892,47.616,-122.3275,8.612685172875459,Low_Amenity
3278,1.0,1.0,No,Thumbnail,Both,670,47.5988,-122.1507,7.719129840906732,Low_Amenity
3279,2.0,3.0,No,Thumbnail,Cats,1310,34.2417,-118.5257,7.972810784121404,Low_Amenity
3280,4.0,6.0,No,Thumbnail,Both,3820,47.6767,-122.0799,8.853808274977197,Low_Amenity
3288,2.0,3.0,No,Thumbnail,Both,1748,37.4356,-122.134,8.824824939175638,Low_Amenity
3290,3.0,3.0,No,Thumbnail,Both,2000,34.1881,-118.3905,8.188966863648876,Low_Amenity
3295,2.0,2.0,No,Thumbnail,Both,1192,42.7242,-84.477,7.467942332285852,Basic_Parking
3296,1.0,1.0,No,Thumbnail,Both,398,41.8625,-87.6825,7.068172000388042,Basic_Parking
3297,1.0,1.0,No,Thumbnail,Both,582,42.0259,-93.6516,6.587550014824796,Basic_Parking
3298,1.0,2.0,No,Thumbnail,Both,446,42.0454,-87.6964,7.333676395657684,Family_Oriented
3299,1.0,3.0,No,Thumbnail,Both,477,41.8871,-87.7901,7.384610383176974,Family_Oriented
3300,1.0,2.0,No,Thumbnail,Both,825,41.8625,-87.6825,7.346010209913293,Low_Amenity
3301,2.0,4.0,No,Thumbnail,Both,2425,32.5942,-96.7624,7.438383530044307,Low_Amenity
3302,2.0,4.0,No,Thumbnail,Both,2034,33.4128,-112.2753,7.346010209913293,Low_Amenity
3303,1.0,0.0,No,Thumbnail,Both,407,33.5178,-112.0848,6.85751406254539,Basic_Parking
3304,1.0,3.0,No,Thumbnail,Cats,1100,42.7199,-84.5731,6.68586094706836,Low_Amenity
3305,1.0,4.0,No,Thumbnail,Both,1418,43.0724,-89.4003,7.719129840906732,Basic_Parking
3306,1.0,2.0,No,Thumbnail,Both,600,44.9855,-93.3023,7.212294468500341,Family_Oriented
3307,1.0,1.0,No,Thumbnail,Both,673,38.6274,-90.304,7.223295679562314,Family_Oriented
3309,2.0,3.0,No,Thumbnail,Both,1251,30.0871,-95.4685,7.262628600974241,Low_Amenity
3311,1.0,1.0,No,Thumbnail,Both,770,39.1474,-77.2032,7.262628600974241,Low_Amenity
3313,2.0,3.0,No,Thumbnail,Both,1490,33.9217,-84.8634,7.170888478512505,Low_Amenity
3316,1.0,1.0,No,Thumbnail,Both,720,38.8647,-94.8283,6.7357800142423265,Low_Amenity
3318,1.0,2.0,No,Thumbnail,Both,418,45.5091,-122.6449,7.069874128458572,Family_Oriented
3321,1.0,2.0,No,Thumbnail,Both,925,37.7605,-122.2522,7.86172707782398,Family_Oriented
3322,1.0,1.0,No,Thumbnail,Both,577,37.7599,-122.4379,8.241703159729818,Low_Amenity
3323,1.0,1.0,No,Thumbnail,Both,660,41.2562,-96.0404,6.693323668269949,Family_Oriented
3324,1.0,2.0,No,Thumbnail,Both,382,35.9695,-83.981,6.455198563340122,Family_Oriented
3325,2.0,3.0,No,Thumbnail,Both,1221,34.0505,-81.0098,7.003065458786462,Low_Amenity
