bathrooms,bedrooms,fee,has_photo,pets_allowed,price,square_feet,state,latitude,longitude,amenity_segment,log_price
1.0,1.0,No,Yes,,1299.0,819,TX,32.9314,-97.0956,Higher_Amenities,7.170119543449628
1.0,1.0,No,Thumbnail,,1309.0,809,TX,32.9314,-97.0956,Higher_Amenities,7.177782416195197
2.0,3.0,No,Yes,Both,2410.0,1458,TX,32.9314,-97.0956,Family_Oriented,7.787796878181171
2.0,3.0,No,No,Both,1755.0,1219,TX,32.9314,-97.0956,Family_Oriented,7.470793774195062
1.0,1.0,No,Thumbnail,,1750.0,811,TX,32.9314,-97.0956,Low_Amenity,7.467942332285852
2.0,2.0,No,Thumbnail,Both,2150.0,1248,TX,32.9314,-97.0956,Basic_Parking,7.67368812926773
1.0,1.0,No,Thumbnail,Both,720.0,751,TX,32.8255,-97.1039,Family_Oriented,6.580639137284949
1.0,1.0,No,Yes,Both,697.0,628,TX,32.8255,-97.1039,Family_Oriented,6.548219102762372
1.0,1.0,No,Thumbnail,Both,925.0,782,TX,32.8255,-97.1039,Family_Oriented,6.8308742346461795
1.0,1.0,No,Thumbnail,Both,874.0,897,TX,32.8255,-97.1039,Family_Oriented,6.774223886357614
1.0,2.0,No,Yes,Both,841.0,602,TX,32.8255,-97.1039,Family_Oriented,6.7357800142423265
1.0,1.0,No,Yes,,935.0,570,TX,32.8255,-97.1039,Basic_Parking,6.841615476477592
1.0,1.0,No,Yes,,970.0,697,TX,32.8524,-97.0886,Lifestyle_Recreation,6.878326468291325
2.0,2.0,No,Yes,,1307.0,1001,TX,32.8524,-97.0886,Lifestyle_Recreation,7.176254532017144
1.0,1.0,No,Thumbnail,,1570.0,847,TX,32.8524,-97.0886,Low_Amenity,7.359467638255621
2.0,3.0,No,No,,1100.0,1400,TX,32.3475,-97.3863,Low_Amenity,7.00397413672268
1.0,1.0,No,Yes,,625.0,500,TX,32.5284,-97.3119,Low_Amenity,6.439350371100098
2.0,2.0,No,Thumbnail,Both,1548.0,990,TX,32.8281,-97.145,Higher_Amenities,7.3453648404168685
1.0,1.0,No,Yes,Both,998.0,795,TX,32.8525,-97.1399,Family_Oriented,6.906754778648554
1.0,1.0,No,Thumbnail,Both,1029.0,650,TX,32.8525,-97.1399,Higher_Amenities,6.937314081223682
1.0,2.0,No,Thumbnail,Both,1409.0,912,TX,32.8525,-97.1399,Higher_Amenities,7.251344983372214
1.0,1.0,No,Thumbnail,Both,974.0,740,TX,32.8525,-97.1399,Basic_Parking,6.882437470997847
2.0,2.0,No,No,,1525.0,1208,TX,32.91,-97.5572,Lifestyle_Recreation,7.330405211844402
1.0,2.0,No,Yes,Both,1182.0,941,TX,32.6541,-97.095,Higher_Amenities,7.075808863978387
2.0,2.0,No,Thumbnail,Both,1372.0,1195,TX,32.6541,-97.095,Higher_Amenities,7.224753405767971
1.0,1.0,No,Yes,,1055.0,625,TX,32.6548,-97.1587,Basic_Parking,6.962243464266207
2.0,3.0,No,Yes,Both,1474.0,1180,TX,32.6924,-97.1324,Family_Oriented,7.29641326877392
2.0,3.0,No,Thumbnail,Both,1570.0,1302,TX,32.6924,-97.1324,Family_Oriented,7.359467638255621
2.0,2.0,No,Thumbnail,Both,1540.0,1191,TX,32.6924,-97.1324,Family_Oriented,7.340186835320115
2.0,2.0,No,Yes,Both,1036.0,1065,TX,32.696,-97.0878,Family_Oriented,6.9440872082295275
2.0,2.0,No,No,Both,1245.0,981,TX,32.7566,-97.1358,Higher_Amenities,7.1276936993473985
1.0,1.0,No,Yes,Both,865.0,669,TX,32.7583,-97.088,Family_Oriented,6.763884908562435
1.0,1.0,No,Thumbnail,,925.0,699,TX,32.7583,-97.088,Basic_Parking,6.8308742346461795
1.0,1.0,No,Yes,,850.0,691,TX,32.7583,-97.088,Lifestyle_Recreation,6.7464121285733745
1.0,1.0,No,Yes,Both,1078.0,685,TX,32.7583,-97.088,Lifestyle_Recreation,6.983789965258135
2.0,2.0,No,Thumbnail,Both,970.0,988,TX,32.722,-97.083,Basic_Parking,6.878326468291325
1.0,1.0,No,Thumbnail,,835.0,588,TX,32.722,-97.083,Basic_Parking,6.728628613084702
1.0,2.0,No,Yes,,915.0,868,TX,32.722,-97.083,Low_Amenity,6.82001636467413
1.0,1.0,No,Yes,,745.0,520,TX,32.722,-97.083,Lifestyle_Recreation,6.61472560020376
2.0,2.0,No,Yes,,1245.0,957,TX,32.7767,-97.0816,Basic_Parking,7.1276936993473985
1.0,1.0,No,Yes,,815.0,668,TX,32.7767,-97.0816,Higher_Amenities,6.704414354964107
1.0,1.0,No,Yes,,975.0,754,TX,32.7767,-97.0816,Higher_Amenities,6.883462586413092
1.0,1.0,No,No,,910.0,720,TX,32.7767,-97.0816,Basic_Parking,6.814542897259958
2.0,2.0,No,Yes,,1080.0,860,TX,32.7767,-97.0816,Higher_Amenities,6.985641817639208
2.0,2.0,No,No,,999.0,840,TX,32.3252,-95.2948,Basic_Parking,6.907755278982137
2.0,2.0,No,Yes,,505.0,840,TX,32.3252,-95.2948,Basic_Parking,6.226536669287466
1.0,1.0,No,No,,650.0,660,TX,32.5548,-94.7807,Family_Oriented,6.478509642208569
1.0,2.0,No,Yes,,725.0,883,TX,32.5548,-94.7807,Family_Oriented,6.587550014824796
1.0,1.0,No,Thumbnail,Both,614.0,600,TX,32.5548,-94.7807,Higher_Amenities,6.421622267806518
2.0,2.0,No,Yes,,800.0,1104,TX,32.5548,-94.7807,Family_Oriented,6.68586094706836
1.0,1.0,No,Yes,,725.0,724,TX,32.5214,-94.8002,Lifestyle_Recreation,6.587550014824796
2.0,3.0,No,Thumbnail,,912.0,1161,TX,33.1472,-96.104,Family_Oriented,6.816735880594968
1.0,1.0,No,Thumbnail,Both,1113.0,832,TX,33.0023,-96.8406,Lifestyle_Recreation,7.01571242048723
1.0,1.0,No,Yes,,1085.0,648,TX,32.9455,-96.7962,Lifestyle_Recreation,6.990256500493881
2.0,2.0,No,Thumbnail,,1270.0,1092,TX,32.9455,-96.7962,Lifestyle_Recreation,7.147559271189454
1.0,1.0,No,Yes,,828.0,725,TX,32.9455,-96.7962,Lifestyle_Recreation,6.720220155135295
2.0,2.0,No,Thumbnail,Both,1180.0,1240,TX,32.9455,-96.7962,Higher_Amenities,7.074116816197362
2.0,2.0,No,Thumbnail,,1415.0,1254,TX,32.9455,-96.7962,Higher_Amenities,7.255591274253665
2.0,2.0,No,Thumbnail,,1318.0,1186,TX,32.9954,-96.7849,Basic_Parking,7.1846291527173145
1.0,1.0,No,Thumbnail,Both,855.0,558,TX,32.9954,-96.7849,Family_Oriented,6.752270376141742
1.0,1.0,No,Thumbnail,,785.0,675,TX,32.9954,-96.7849,Lifestyle_Recreation,6.666956792429207
2.0,2.0,No,No,Both,1586.0,1092,TX,32.9166,-96.7707,Lifestyle_Recreation,7.369600720526409
1.0,2.0,No,Yes,,1175.0,826,TX,32.9661,-96.7988,Low_Amenity,7.069874128458572
1.0,1.0,No,No,,930.0,655,TX,32.9661,-96.7988,Family_Oriented,6.836259277277067
2.0,2.0,No,Yes,,1545.0,1167,TX,32.9395,-96.8387,Lifestyle_Recreation,7.343426229147367
2.5,2.0,No,Yes,,1820.0,1653,TX,32.9395,-96.8387,Low_Amenity,7.507141079727608
1.0,1.0,No,Yes,,720.0,531,TX,32.9108,-96.7321,Higher_Amenities,6.580639137284949
1.0,1.0,No,Yes,Both,1121.0,658,TX,32.9333,-96.7835,Higher_Amenities,7.022868086082641
2.0,2.0,No,Yes,Both,1513.0,1405,TX,32.9333,-96.7835,Higher_Amenities,7.322510433997394
2.0,2.0,No,Yes,Both,1410.0,1213,TX,32.9333,-96.7835,Higher_Amenities,7.252053951852814
2.0,2.0,No,Yes,,1009.0,1000,TX,32.8772,-96.7093,Low_Amenity,6.917705609835305
2.0,2.0,No,Yes,Both,884.0,878,TX,32.8772,-96.7093,Low_Amenity,6.785587645007929
1.0,1.0,No,Thumbnail,,785.0,672,TX,32.6692,-96.8751,Basic_Parking,6.666956792429207
1.0,1.0,No,Yes,,1418.0,756,TX,32.829,-96.8458,Lifestyle_Recreation,7.257707677160043
1.0,1.0,No,Yes,,1262.0,826,TX,32.829,-96.8458,Basic_Parking,7.141245122350491
2.0,2.0,No,Yes,,1755.0,1200,TX,32.829,-96.8458,Higher_Amenities,7.470793774195062
1.0,1.0,No,Thumbnail,Both,1475.0,779,TX,32.829,-96.8458,Lifestyle_Recreation,7.297091005160418
2.0,2.0,No,No,,1954.0,1119,TX,32.9158,-96.8961,Higher_Amenities,7.578145472419466
1.5,1.0,No,Yes,,1735.0,1055,TX,32.9158,-96.8961,Low_Amenity,7.459338895220296
1.0,1.0,No,Yes,,1589.0,863,TX,32.9158,-96.8961,Higher_Amenities,7.371489295214277
1.0,1.0,No,Yes,Both,1493.0,781,TX,32.9158,-96.8961,Higher_Amenities,7.309212365692763
2.0,2.0,No,Thumbnail,,1114.0,950,TX,32.9158,-96.8961,Low_Amenity,7.016609683894219
2.0,2.0,No,Thumbnail,,945.0,981,TX,32.7057,-96.8747,Low_Amenity,6.852242569051878
1.0,2.0,No,Thumbnail,Both,1095.0,886,TX,32.7057,-96.8747,Low_Amenity,6.999422467507961
2.5,2.0,No,Yes,Both,945.0,846,TX,32.878,-96.7511,Lifestyle_Recreation,6.852242569051878
1.0,1.0,No,Thumbnail,Both,745.0,653,TX,32.878,-96.7511,Lifestyle_Recreation,6.61472560020376
2.0,2.0,No,Yes,,1195.0,989,TX,32.878,-96.7511,Basic_Parking,7.086737934510577
1.0,1.0,No,Yes,Both,995.0,630,TX,32.878,-96.7511,Basic_Parking,6.903747257584598
1.0,1.0,No,Yes,Both,820.0,515,TX,32.9012,-96.7916,Lifestyle_Recreation,6.710523109452428
1.0,1.0,No,Yes,Both,955.0,751,TX,32.9012,-96.7916,Low_Amenity,6.862757913051401
2.0,2.0,No,Yes,,1839.0,1189,TX,32.8938,-96.8614,Basic_Parking,7.517520850603031
1.0,1.0,No,Thumbnail,,775.0,701,TX,32.8239,-96.681,Higher_Amenities,6.654152520183219
2.0,2.0,No,Thumbnail,Both,885.0,907,TX,32.7693,-96.6848,Family_Oriented,6.786716950605081
1.0,1.0,No,Thumbnail,,885.0,803,TX,32.7693,-96.6848,Lifestyle_Recreation,6.786716950605081
1.0,1.0,No,Yes,,1222.0,530,TX,32.7826,-96.777,Basic_Parking,7.109062135687172
1.0,1.0,No,Yes,,1723.0,950,TX,32.7826,-96.777,Lifestyle_Recreation,7.452402451223638
2.0,2.0,No,Yes,,2730.0,1099,TX,32.7826,-96.777,Basic_Parking,7.912423121473705
1.0,1.0,No,Thumbnail,Both,1165.0,558,TX,32.7826,-96.777,Higher_Amenities,7.061334366910438
1.0,1.0,No,Yes,,1189.0,768,TX,32.865,-96.7876,Lifestyle_Recreation,7.081708586105575
1.0,1.0,No,Thumbnail,,894.0,508,TX,32.7907,-96.7501,Low_Amenity,6.796823718274855
2.0,2.0,No,Yes,Both,2086.0,1202,TX,32.8123,-96.8146,Basic_Parking,7.643482907077201
1.0,1.0,No,Yes,,1225.0,825,TX,32.8123,-96.8146,Low_Amenity,7.111512116496157
2.0,2.0,No,Thumbnail,Both,2259.0,1088,TX,32.8123,-96.8146,Lifestyle_Recreation,7.723120092266331
1.0,1.0,No,Thumbnail,,1205.0,754,TX,32.8436,-96.7006,Basic_Parking,7.095064377287131
2.0,2.0,No,Thumbnail,,1095.0,900,TX,32.8162,-96.8887,Low_Amenity,6.999422467507961
1.0,1.0,No,Yes,,1409.0,1170,TX,32.7863,-96.8205,Lifestyle_Recreation,7.251344983372214
1.0,1.0,No,Yes,Both,1339.0,901,TX,32.7863,-96.8205,Lifestyle_Recreation,7.200424892944957
1.0,1.0,No,Yes,,1463.0,883,TX,32.8302,-96.7724,Low_Amenity,7.288927694521257
1.0,3.0,No,No,Both,1575.0,587,TX,32.8302,-96.7724,Lifestyle_Recreation,7.362645270417825
2.0,1.0,No,Thumbnail,Both,1975.0,1001,TX,32.8302,-96.7724,Family_Oriented,7.588829878307813
2.0,2.0,No,No,,1678.0,1035,TX,32.8369,-96.7951,Basic_Parking,7.425953657077541
2.0,2.0,No,Thumbnail,Both,2115.0,1159,TX,32.8369,-96.7951,Lifestyle_Recreation,7.65728279297819
1.0,2.0,No,Yes,,1650.0,850,TX,32.8004,-96.7887,Basic_Parking,7.409136443920128
2.0,3.0,No,Thumbnail,,1918.0,1369,TX,32.8004,-96.7887,Lifestyle_Recreation,7.5595594960077
1.0,1.0,No,Thumbnail,Both,1790.0,896,TX,32.8004,-96.7887,Low_Amenity,7.490529402060711
1.0,1.0,No,Yes,,1195.0,653,TX,32.8004,-96.7887,Basic_Parking,7.086737934510577
1.0,1.0,No,No,,1125.0,718,TX,32.7447,-96.803,Low_Amenity,7.026426808699636
2.0,2.0,No,No,,1384.0,1127,TX,32.7447,-96.803,Basic_Parking,7.233455418621439
2.0,2.0,No,Yes,,1485.0,1091,TX,32.7447,-96.803,Low_Amenity,7.303843225277705
1.0,1.0,No,Yes,,2087.0,1008,TX,32.7809,-96.8035,Basic_Parking,7.643961949002529
2.0,2.0,No,Thumbnail,,2495.0,1007,TX,32.787,-96.7983,Lifestyle_Recreation,7.822444729489319
1.0,1.0,No,Yes,Both,1383.0,528,TX,32.787,-96.7983,Lifestyle_Recreation,7.232733136177615
1.0,1.0,No,No,,1300.0,873,TX,32.4797,-96.9807,Basic_Parking,7.170888478512505
2.0,2.0,No,Thumbnail,,1525.0,1052,TX,32.5807,-97.138,Lifestyle_Recreation,7.330405211844402
2.0,2.0,No,No,,1403.0,1036,TX,32.5807,-97.138,Lifestyle_Recreation,7.247080584585756
2.0,2.0,No,Thumbnail,Both,1838.0,1092,TX,32.5807,-97.138,Higher_Amenities,7.516977224604321
2.0,2.0,No,Yes,,1510.0,1084,TX,32.5807,-97.138,Lifestyle_Recreation,7.32052696227274
2.0,2.0,No,Thumbnail,Both,1520.0,1084,TX,32.5807,-97.138,Lifestyle_Recreation,7.327123292259293
1.0,1.0,No,Thumbnail,Both,1068.0,756,TX,32.5807,-97.138,Higher_Amenities,6.974478911025045
1.0,1.0,No,Thumbnail,,1187.0,794,TX,32.5807,-97.138,Basic_Parking,7.080026499922591
2.0,2.0,No,Thumbnail,,1212.0,991,TX,32.5807,-97.138,Higher_Amenities,7.10085190894405
2.0,2.0,No,Thumbnail,Both,1515.0,1084,TX,32.5807,-97.138,Lifestyle_Recreation,7.323830566202317
2.0,2.0,No,Thumbnail,,1465.0,1080,TX,32.5807,-97.138,Lifestyle_Recreation,7.290292882446597
1.0,1.0,No,Thumbnail,,998.0,751,TX,32.5807,-97.138,Higher_Amenities,6.906754778648554
2.0,3.0,No,Yes,,1965.0,1409,TX,32.5807,-97.138,Lifestyle_Recreation,7.583756300707112
2.0,4.0,No,No,,2095.0,2527,TX,32.5807,-97.138,Basic_Parking,7.647786045440933
1.0,1.0,No,Thumbnail,Both,950.0,637,TX,32.8243,-97.1793,Family_Oriented,6.85751406254539
2.0,2.0,No,Thumbnail,,710.0,551,TX,32.8243,-97.1793,Low_Amenity,6.566672429803241
1.0,1.0,No,Thumbnail,Both,995.0,728,TX,32.8243,-97.1793,Family_Oriented,6.903747257584598
2.0,2.0,No,Yes,Both,1418.0,1161,TX,32.9314,-97.0956,Higher_Amenities,7.257707677160043
2.0,2.0,No,Thumbnail,,1378.0,1062,TX,32.9314,-97.0956,Lifestyle_Recreation,7.229113877793302
1.0,1.0,No,Yes,,1090.0,751,TX,32.9314,-97.0956,Basic_Parking,6.994849985833071
1.0,1.0,No,Yes,Both,1113.0,750,TX,32.9314,-97.0956,Higher_Amenities,7.01571242048723
2.0,3.0,No,Yes,,1953.0,1368,TX,32.9314,-97.0956,Low_Amenity,7.577633832602728
2.0,2.0,No,Thumbnail,,1100.0,905,TX,32.9314,-97.0956,Lifestyle_Recreation,7.00397413672268
2.0,2.0,No,Thumbnail,,1733.0,1243,TX,32.9314,-97.0956,Lifestyle_Recreation,7.458186157340487
2.0,2.0,No,Thumbnail,Both,807.0,934,TX,32.8255,-97.1039,Family_Oriented,6.694562058521095
1.0,1.0,No,Yes,Both,798.0,694,TX,32.8255,-97.1039,Family_Oriented,6.683360945766275
1.0,2.0,No,Thumbnail,Both,1019.0,1060,TX,32.8255,-97.1039,Family_Oriented,6.927557906278317
1.0,1.0,No,Thumbnail,Both,755.0,694,TX,32.8255,-97.1039,Family_Oriented,6.628041376179533
1.0,1.0,No,Thumbnail,Both,715.0,692,TX,32.8255,-97.1039,Family_Oriented,6.573680166960646
1.0,2.0,No,Thumbnail,Both,1359.0,1050,TX,32.8255,-97.1039,Family_Oriented,7.215239978730097
1.0,1.0,No,Yes,Both,906.0,890,TX,32.8255,-97.1039,Family_Oriented,6.810142450115136
1.0,2.0,No,Thumbnail,Both,930.0,1008,TX,32.8255,-97.1039,Family_Oriented,6.836259277277067
1.0,1.0,No,Yes,Both,978.0,759,TX,32.8255,-97.1039,Family_Oriented,6.88653164253051
1.0,2.0,No,Thumbnail,Both,1270.0,1255,TX,32.8255,-97.1039,Family_Oriented,7.147559271189454
1.0,1.0,No,Thumbnail,Both,719.0,716,TX,32.8255,-97.1039,Family_Oriented,6.579251212010101
1.0,2.0,No,Thumbnail,Both,1119.0,1060,TX,32.8255,-97.1039,Family_Oriented,7.02108396428914
1.0,1.0,No,Thumbnail,Both,1001.0,872,TX,32.8255,-97.1039,Family_Oriented,6.90975328164481
1.0,1.0,No,Thumbnail,Both,704.0,628,TX,32.8255,-97.1039,Family_Oriented,6.558197802812269
1.0,1.0,No,Thumbnail,,925.0,782,TX,32.8255,-97.1039,Family_Oriented,6.8308742346461795
1.0,1.0,No,Thumbnail,,925.0,745,TX,32.8255,-97.1039,Family_Oriented,6.8308742346461795
2.0,2.0,No,Thumbnail,Both,1075.0,972,TX,32.8255,-97.1039,Family_Oriented,6.98100574072173
1.0,1.0,No,Thumbnail,Both,910.0,872,TX,32.8255,-97.1039,Family_Oriented,6.814542897259958
2.0,2.0,No,Thumbnail,,1025.0,972,TX,32.8255,-97.1039,Family_Oriented,6.933423025730715
1.0,1.0,No,Thumbnail,Both,869.0,897,TX,32.8255,-97.1039,Family_Oriented,6.76849321164863
2.0,2.0,No,No,,1236.0,888,TX,32.8255,-97.1039,Basic_Parking,7.1204443723924875
1.0,1.0,No,Thumbnail,Both,1213.0,692,TX,32.8524,-97.0886,Higher_Amenities,7.101675971619444
2.0,2.0,No,Yes,,1039.0,730,TX,32.8524,-97.0886,Low_Amenity,6.946975992135418
1.0,1.0,No,Thumbnail,Both,1023.0,692,TX,32.8524,-97.0886,Higher_Amenities,6.931471805599453
2.0,2.0,No,No,Both,1305.0,1082,TX,32.8524,-97.0886,Family_Oriented,7.174724309836376
2.0,3.0,No,Yes,,1415.0,730,TX,32.8524,-97.0886,Low_Amenity,7.255591274253665
2.0,2.0,No,Thumbnail,Both,1443.0,954,TX,32.8524,-97.0886,Higher_Amenities,7.275172319452771
3.0,3.0,No,Thumbnail,Both,1709.0,1368,TX,32.8524,-97.0886,Higher_Amenities,7.444248649496705
2.0,2.0,No,Yes,Both,1007.0,925,TX,32.3475,-97.3863,Family_Oriented,6.915723448631314
2.0,2.0,No,Thumbnail,,1295.0,1098,TX,32.8281,-97.145,Basic_Parking,7.16703787691222
1.0,1.0,No,Yes,Both,955.0,790,TX,32.8281,-97.145,Higher_Amenities,6.862757913051401
1.0,1.0,No,Thumbnail,Both,1023.0,761,TX,32.8281,-97.145,Higher_Amenities,6.931471805599453
2.0,2.0,No,Thumbnail,Both,1343.0,1062,TX,32.8281,-97.145,Higher_Amenities,7.203405521083095
1.0,1.0,No,Thumbnail,Both,1098.0,692,TX,32.8281,-97.145,Higher_Amenities,7.002155954403621
1.0,1.0,No,Thumbnail,,929.0,682,TX,32.8525,-97.1399,Higher_Amenities,6.835184586147301
1.0,1.0,No,Yes,,819.0,471,TX,32.8525,-97.1399,Higher_Amenities,6.709304340258298
1.0,2.0,No,Thumbnail,,1009.0,841,TX,32.8525,-97.1399,Higher_Amenities,6.917705609835305
1.0,1.0,No,Thumbnail,Both,971.0,795,TX,32.8525,-97.1399,Family_Oriented,6.879355804460439
2.0,2.0,No,Yes,Both,1275.0,991,TX,32.8525,-97.1399,Higher_Amenities,7.151485463904735
2.0,2.0,No,Thumbnail,Both,1289.0,1209,TX,32.8525,-97.1399,Basic_Parking,7.162397497355718
2.0,2.0,No,Thumbnail,Both,1654.0,1209,TX,32.8525,-97.1399,Higher_Amenities,7.411556287811163
1.0,1.0,No,Yes,Both,942.0,668,TX,32.8525,-97.1399,Higher_Amenities,6.849066282633458
1.0,1.0,No,Thumbnail,Both,1024.0,740,TX,32.8525,-97.1399,Higher_Amenities,6.932447891572509
1.0,1.0,No,Yes,,1125.0,784,TX,32.91,-97.5572,Lifestyle_Recreation,7.026426808699636
2.0,3.0,No,No,,1450.0,1367,TX,32.6541,-97.095,Low_Amenity,7.280008252884188
2.0,2.0,No,Thumbnail,,1355.0,1068,TX,32.6548,-97.1587,Basic_Parking,7.212294468500341
1.0,1.0,No,Yes,,870.0,660,TX,32.6548,-97.1587,Basic_Parking,6.769641976852503
1.0,1.0,No,Yes,,969.0,684,TX,32.6548,-97.1587,Higher_Amenities,6.877296071497429
2.0,2.0,No,Thumbnail,,1491.0,1120,TX,32.6548,-97.1587,Lifestyle_Recreation,7.307872780763706
2.0,2.0,No,Yes,Both,1435.0,1072,TX,32.6924,-97.1324,Family_Oriented,7.269616749608169
1.0,2.0,No,Yes,Both,1280.0,823,TX,32.6924,-97.1324,Family_Oriented,7.155396301896734
1.0,1.0,No,Yes,,994.0,795,TX,32.696,-97.0878,Basic_Parking,6.902742737158593
2.0,2.0,No,No,,1168.0,1098,TX,32.696,-97.0878,Basic_Parking,7.063903961472068
2.0,2.0,No,Thumbnail,,1180.0,876,TX,32.7583,-97.088,Basic_Parking,7.074116816197362
1.0,1.0,No,Thumbnail,,850.0,669,TX,32.7583,-97.088,Higher_Amenities,6.7464121285733745
1.0,1.0,No,Thumbnail,,835.0,485,TX,32.7583,-97.088,Basic_Parking,6.728628613084702
1.0,1.0,No,Yes,,890.0,618,TX,32.722,-97.083,Lifestyle_Recreation,6.792344427470809
2.0,2.0,No,Yes,,965.0,883,TX,32.722,-97.083,Basic_Parking,6.873163834212518
2.0,3.0,No,Yes,,1769.0,1345,TX,32.722,-97.083,Basic_Parking,7.478734825567875
2.0,2.0,No,Thumbnail,,1260.0,1029,TX,32.7767,-97.0816,Basic_Parking,7.13966033596492
2.0,2.0,No,Thumbnail,,1220.0,957,TX,32.7767,-97.0816,Basic_Parking,7.107425474110705
2.5,4.0,No,Yes,Both,1895.0,2394,TX,32.6314,-97.0771,Basic_Parking,7.547501682814967
2.0,3.0,No,Yes,Both,1295.0,1747,TX,32.1505,-95.3727,Low_Amenity,7.16703787691222
1.0,1.0,No,No,,1063.0,610,TX,32.3305,-95.3653,Low_Amenity,6.96979066990159
1.0,1.0,No,Thumbnail,Both,650.0,603,TX,32.275,-95.3017,Lifestyle_Recreation,6.478509642208569
2.0,2.0,No,Yes,Both,798.0,890,TX,32.275,-95.3017,Lifestyle_Recreation,6.683360945766275
2.0,3.0,No,Yes,,1200.0,1500,TX,32.275,-95.3017,Family_Oriented,7.0909098220799835
2.0,2.0,No,Yes,,1025.0,1042,TX,32.5548,-94.7807,Lifestyle_Recreation,6.933423025730715
1.0,1.0,No,Yes,,675.0,744,TX,32.5548,-94.7807,Family_Oriented,6.516193076042964
2.0,2.0,No,Thumbnail,Both,857.0,957,TX,32.5548,-94.7807,Higher_Amenities,6.754604099487962
1.0,1.0,No,Yes,,650.0,660,TX,32.5548,-94.7807,Family_Oriented,6.478509642208569
1.0,1.0,No,Thumbnail,Both,594.0,600,TX,32.5548,-94.7807,Higher_Amenities,6.38856140554563
2.0,3.0,No,Yes,Both,1165.0,1139,TX,32.5548,-94.7807,Lifestyle_Recreation,7.061334366910438
2.0,3.0,No,Thumbnail,,1010.0,1049,TX,32.5214,-94.8002,Family_Oriented,6.918695219020472
1.0,2.0,No,Thumbnail,,729.0,894,TX,32.5214,-94.8002,Family_Oriented,6.593044534142437
1.0,1.0,No,Yes,,520.0,612,TX,33.4632,-94.0736,Basic_Parking,6.255750041753367
1.0,1.0,No,Yes,,687.0,735,TX,33.0023,-96.8406,Low_Amenity,6.5337888379333435
1.0,1.0,No,Yes,Both,1095.0,784,TX,33.0023,-96.8406,Higher_Amenities,6.999422467507961
2.0,2.0,No,Yes,,1407.0,1205,TX,33.0023,-96.8406,Family_Oriented,7.249925536717988
1.0,1.0,No,Yes,,1340.0,940,TX,33.0023,-96.8406,Higher_Amenities,7.201170883281678
2.0,2.0,No,Yes,,1298.0,1047,TX,33.0023,-96.8406,Low_Amenity,7.1693500166706
2.0,2.0,No,Yes,,1305.0,1038,TX,32.9455,-96.7962,Higher_Amenities,7.174724309836376
1.0,1.0,No,Thumbnail,,980.0,765,TX,32.9455,-96.7962,Basic_Parking,6.8885724595653635
2.0,2.0,No,Yes,,1495.0,1211,TX,32.9455,-96.7962,Lifestyle_Recreation,7.310550158534422
1.0,1.0,No,Yes,,750.0,600,TX,32.9954,-96.7849,Lifestyle_Recreation,6.621405651764134
1.0,2.0,No,Thumbnail,Both,1178.0,750,TX,32.9954,-96.7849,Family_Oriented,7.072421900537371
2.0,2.0,No,Yes,,1025.0,630,TX,32.9954,-96.7849,Low_Amenity,6.933423025730715
1.0,1.0,No,Yes,,750.0,600,TX,32.9954,-96.7849,Lifestyle_Recreation,6.621405651764134
1.0,1.0,No,No,,1259.0,663,TX,32.9166,-96.7707,Lifestyle_Recreation,7.138866999945524
2.0,2.0,No,Thumbnail,,1295.0,1275,TX,32.9661,-96.7988,Family_Oriented,7.16703787691222
1.0,2.0,No,Yes,,800.0,492,TX,32.9661,-96.7988,Low_Amenity,6.68586094706836
1.0,1.0,No,Yes,Both,975.0,626,TX,32.9661,-96.7988,Lifestyle_Recreation,6.883462586413092
2.0,3.0,No,Thumbnail,,2074.0,792,TX,32.9661,-96.7988,Basic_Parking,7.637716432664798
2.0,2.0,No,No,,1510.0,1421,TX,32.9661,-96.7988,Family_Oriented,7.32052696227274
2.0,2.0,No,Yes,Both,1569.0,1118,TX,32.9661,-96.7988,Lifestyle_Recreation,7.358830898342354
1.0,1.0,No,Thumbnail,,1463.0,776,TX,32.9395,-96.8387,Lifestyle_Recreation,7.288927694521257
1.0,1.0,No,Yes,,845.0,548,TX,32.9108,-96.7321,Higher_Amenities,6.740519359606223
1.0,2.0,No,Yes,,799.0,540,TX,32.9333,-96.7835,Lifestyle_Recreation,6.684611727667927
1.0,3.0,No,Yes,,1325.0,1108,TX,32.9333,-96.7835,Low_Amenity,7.189922170745808
2.0,2.0,No,Yes,,999.0,1000,TX,32.8772,-96.7093,Low_Amenity,6.907755278982137
1.0,2.0,No,Yes,Both,1016.0,814,TX,32.8772,-96.7093,Lifestyle_Recreation,6.92461239604856
2.0,2.0,No,Yes,,1195.0,965,TX,32.8772,-96.7093,Lifestyle_Recreation,7.086737934510577
1.0,1.0,No,Yes,,925.0,793,TX,32.6692,-96.8751,Basic_Parking,6.8308742346461795
2.0,2.0,No,Yes,,1125.0,965,TX,32.6692,-96.8751,Lifestyle_Recreation,7.026426808699636
2.0,2.0,No,Yes,,2025.0,1324,TX,32.9158,-96.8961,Low_Amenity,7.613818684808629
1.0,1.0,No,Yes,,1384.0,680,TX,32.9158,-96.8961,Higher_Amenities,7.233455418621439
2.0,2.0,No,Yes,,1795.0,1130,TX,32.9158,-96.8961,Low_Amenity,7.493317248862145
3.0,3.0,No,No,,2607.0,1457,TX,32.9158,-96.8961,Higher_Amenities,7.866338923046544
